file,label
19548.wav,real
19549.wav,real
19550.wav,real
19551.wav,real
19552.wav,fake
19553.wav,fake
19554.wav,real
19555.wav,real
19556.wav,real
19557.wav,fake
19558.wav,real
19559.wav,real
19560.wav,fake
19561.wav,real
19562.wav,fake
19563.wav,fake
19564.wav,real
19565.wav,fake
19566.wav,fake
19567.wav,fake
19568.wav,real
19569.wav,real
19570.wav,fake
19571.wav,real
19572.wav,real
19573.wav,fake
19574.wav,real
19575.wav,real
19576.wav,fake
19577.wav,fake
19578.wav,fake
19579.wav,fake
19580.wav,fake
19581.wav,real
19582.wav,real
19583.wav,fake
19584.wav,real
19585.wav,real
19586.wav,real
19587.wav,fake
19588.wav,fake
19589.wav,real
19590.wav,real
19591.wav,fake
19592.wav,fake
19593.wav,real
19594.wav,fake
19595.wav,real
19596.wav,fake
19597.wav,real
19598.wav,fake
19599.wav,fake
19600.wav,real
19601.wav,fake
19602.wav,fake
19603.wav,real
19604.wav,real
19605.wav,fake
19606.wav,fake
19607.wav,fake
19608.wav,real
19609.wav,real
19610.wav,fake
19611.wav,fake
19612.wav,real
19613.wav,real
19614.wav,real
19615.wav,real
19616.wav,fake
19617.wav,fake
19618.wav,fake
19619.wav,real
19620.wav,fake
19621.wav,real
19622.wav,real
19623.wav,real
19624.wav,fake
19625.wav,fake
19626.wav,real
19627.wav,fake
19628.wav,real
19629.wav,fake
19630.wav,fake
19631.wav,real
19632.wav,real
19633.wav,fake
19634.wav,real
19635.wav,fake
19636.wav,real
19637.wav,real
19638.wav,real
19639.wav,real
19640.wav,real
19641.wav,real
19642.wav,real
19643.wav,real
19644.wav,real
19645.wav,real
19646.wav,fake
19647.wav,real
19648.wav,real
19649.wav,real
19650.wav,real
19651.wav,real
19652.wav,real
19653.wav,real
19654.wav,real
19655.wav,real
19656.wav,real
19657.wav,fake
19658.wav,real
19659.wav,real
19660.wav,real
19661.wav,fake
19662.wav,real
19663.wav,real
19664.wav,real
19665.wav,real
19666.wav,real
19667.wav,fake
19668.wav,fake
19669.wav,real
19670.wav,real
19671.wav,fake
19672.wav,real
19673.wav,real
19674.wav,fake
19675.wav,real
19676.wav,fake
19677.wav,fake
19678.wav,real
19679.wav,real
19680.wav,real
19681.wav,real
19682.wav,fake
19683.wav,fake
19684.wav,real
19685.wav,fake
19686.wav,real
19687.wav,fake
19688.wav,real
19689.wav,fake
19690.wav,real
19691.wav,real
19692.wav,real
19693.wav,real
19694.wav,fake
19695.wav,real
19696.wav,fake
19697.wav,real
19698.wav,fake
19699.wav,real
19700.wav,fake
19701.wav,real
19702.wav,real
19703.wav,real
19704.wav,real
19705.wav,real
19706.wav,fake
19707.wav,real
19708.wav,real
19709.wav,fake
19710.wav,fake
19711.wav,real
19712.wav,real
19713.wav,fake
19714.wav,real
19715.wav,fake
19716.wav,fake
19717.wav,real
19718.wav,real
19719.wav,real
19720.wav,fake
19721.wav,fake
19722.wav,real
19723.wav,fake
19724.wav,real
19725.wav,real
19726.wav,real
19727.wav,fake
19728.wav,fake
19729.wav,fake
19730.wav,real
19731.wav,real
19732.wav,fake
19733.wav,real
19734.wav,fake
19735.wav,real
19736.wav,real
19737.wav,fake
19738.wav,real
19739.wav,fake
19740.wav,real
19741.wav,real
19742.wav,real
19743.wav,real
19744.wav,real
19745.wav,real
19746.wav,real
19747.wav,real
19748.wav,real
19749.wav,real
19750.wav,fake
19751.wav,real
19752.wav,fake
19753.wav,fake
19754.wav,real
19755.wav,real
19756.wav,real
19757.wav,fake
19758.wav,real
19759.wav,real
19760.wav,real
19761.wav,real
19762.wav,fake
19763.wav,real
19764.wav,real
19765.wav,fake
19766.wav,fake
19767.wav,real
19768.wav,real
19769.wav,fake
19770.wav,fake
19771.wav,real
19772.wav,real
19773.wav,fake
19774.wav,real
19775.wav,fake
19776.wav,fake
19777.wav,fake
19778.wav,real
19779.wav,real
19780.wav,fake
19781.wav,fake
19782.wav,fake
19783.wav,real
19784.wav,fake
19785.wav,real
19786.wav,real
19787.wav,real
19788.wav,real
19789.wav,real
19790.wav,fake
19791.wav,real
19792.wav,real
19793.wav,real
19794.wav,fake
19795.wav,real
19796.wav,fake
19797.wav,real
19798.wav,real
19799.wav,fake
19800.wav,real
19801.wav,real
19802.wav,real
19803.wav,real
19804.wav,real
19805.wav,fake
19806.wav,fake
19807.wav,real
19808.wav,real
19809.wav,real
19810.wav,real
19811.wav,fake
19812.wav,fake
19813.wav,real
19814.wav,real
19815.wav,real
19816.wav,fake
19817.wav,fake
19818.wav,real
19819.wav,real
19820.wav,fake
19821.wav,fake
19822.wav,real
19823.wav,fake
19824.wav,fake
19825.wav,fake
19826.wav,real
19827.wav,fake
19828.wav,fake
19829.wav,real
19830.wav,real
19831.wav,fake
19832.wav,fake
19833.wav,real
19834.wav,fake
19835.wav,fake
19836.wav,real
19837.wav,fake
19838.wav,fake
19839.wav,real
19840.wav,real
19841.wav,real
19842.wav,real
19843.wav,fake
19844.wav,fake
19845.wav,real
19846.wav,fake
19847.wav,fake
19848.wav,real
19849.wav,real
19850.wav,real
19851.wav,real
19852.wav,fake
19853.wav,fake
19854.wav,real
19855.wav,fake
19856.wav,real
19857.wav,real
19858.wav,fake
19859.wav,real
19860.wav,fake
19861.wav,fake
19862.wav,real
19863.wav,fake
19864.wav,real
19865.wav,fake
19866.wav,real
19867.wav,real
19868.wav,fake
19869.wav,real
19870.wav,fake
19871.wav,real
19872.wav,real
19873.wav,fake
19874.wav,real
19875.wav,real
19876.wav,real
19877.wav,fake
19878.wav,real
19879.wav,real
19880.wav,real
19881.wav,real
19882.wav,real
19883.wav,real
19884.wav,fake
19885.wav,fake
19886.wav,real
19887.wav,fake
19888.wav,real
19889.wav,real
19890.wav,real
19891.wav,real
19892.wav,real
19893.wav,fake
19894.wav,real
19895.wav,fake
19896.wav,fake
19897.wav,fake
19898.wav,real
19899.wav,fake
19900.wav,fake
19901.wav,fake
19902.wav,real
19903.wav,fake
19904.wav,fake
19905.wav,real
19906.wav,real
19907.wav,fake
19908.wav,fake
19909.wav,fake
19910.wav,real
19911.wav,fake
19912.wav,real
19913.wav,fake
19914.wav,real
19915.wav,fake
19916.wav,real
19917.wav,real
19918.wav,real
19919.wav,real
19920.wav,fake
19921.wav,real
19922.wav,real
19923.wav,real
19924.wav,real
19925.wav,fake
19926.wav,fake
19927.wav,real
19928.wav,real
19929.wav,real
19930.wav,real
19931.wav,fake
19932.wav,real
19933.wav,real
19934.wav,real
19935.wav,real
19936.wav,fake
19937.wav,real
19938.wav,real
19939.wav,real
19940.wav,real
19941.wav,real
19942.wav,fake
19943.wav,real
19944.wav,real
19945.wav,real
19946.wav,fake
19947.wav,real
19948.wav,real
19949.wav,real
19950.wav,real
19951.wav,fake
19952.wav,real
19953.wav,real
19954.wav,real
19955.wav,real
19956.wav,fake
19957.wav,fake
19958.wav,fake
19959.wav,real
19960.wav,fake
19961.wav,real
19962.wav,fake
19963.wav,real
19964.wav,real
19965.wav,real
19966.wav,fake
19967.wav,real
19968.wav,fake
19969.wav,real
19970.wav,real
19971.wav,real
19972.wav,fake
19973.wav,fake
19974.wav,fake
19975.wav,real
19976.wav,fake
19977.wav,real
19978.wav,fake
19979.wav,real
19980.wav,fake
19981.wav,real
19982.wav,fake
19983.wav,fake
19984.wav,real
19985.wav,real
19986.wav,real
19987.wav,fake
19988.wav,real
19989.wav,fake
19990.wav,real
19991.wav,real
19992.wav,fake
19993.wav,fake
19994.wav,fake
19995.wav,fake
19996.wav,real
19997.wav,real
19998.wav,real
19999.wav,fake
20000.wav,real
20001.wav,real
20002.wav,fake
20003.wav,fake
20004.wav,fake
20005.wav,fake
20006.wav,real
20007.wav,real
20008.wav,real
20009.wav,fake
20010.wav,fake
20011.wav,real
20012.wav,fake
20013.wav,fake
20014.wav,fake
20015.wav,real
20016.wav,real
20017.wav,real
20018.wav,fake
20019.wav,real
20020.wav,fake
20021.wav,real
20022.wav,real
20023.wav,real
20024.wav,real
20025.wav,real
20026.wav,real
20027.wav,fake
20028.wav,fake
20029.wav,real
20030.wav,real
20031.wav,real
20032.wav,real
20033.wav,fake
20034.wav,fake
20035.wav,fake
20036.wav,fake
20037.wav,fake
20038.wav,real
20039.wav,real
20040.wav,real
20041.wav,real
20042.wav,real
20043.wav,fake
20044.wav,fake
20045.wav,fake
20046.wav,real
20047.wav,real
20048.wav,fake
20049.wav,real
20050.wav,real
20051.wav,real
20052.wav,real
20053.wav,fake
20054.wav,real
20055.wav,real
20056.wav,real
20057.wav,real
20058.wav,real
20059.wav,fake
20060.wav,real
20061.wav,real
20062.wav,real
20063.wav,fake
20064.wav,fake
20065.wav,real
20066.wav,real
20067.wav,real
20068.wav,real
20069.wav,fake
20070.wav,real
20071.wav,real
20072.wav,real
20073.wav,real
20074.wav,real
20075.wav,real
20076.wav,fake
20077.wav,real
20078.wav,real
20079.wav,fake
20080.wav,real
20081.wav,real
20082.wav,fake
20083.wav,real
20084.wav,fake
20085.wav,real
20086.wav,fake
20087.wav,fake
20088.wav,real
20089.wav,real
20090.wav,real
20091.wav,fake
20092.wav,real
20093.wav,real
20094.wav,fake
20095.wav,real
20096.wav,fake
20097.wav,real
20098.wav,real
20099.wav,real
20100.wav,fake
20101.wav,fake
20102.wav,real
20103.wav,real
20104.wav,real
20105.wav,real
20106.wav,real
20107.wav,real
20108.wav,real
20109.wav,real
20110.wav,fake
20111.wav,fake
20112.wav,fake
20113.wav,fake
20114.wav,real
20115.wav,real
20116.wav,real
20117.wav,real
20118.wav,fake
20119.wav,real
20120.wav,fake
20121.wav,real
20122.wav,real
20123.wav,real
20124.wav,real
20125.wav,real
20126.wav,real
20127.wav,real
20128.wav,real
20129.wav,fake
20130.wav,fake
20131.wav,real
20132.wav,real
20133.wav,fake
20134.wav,fake
20135.wav,real
20136.wav,fake
20137.wav,real
20138.wav,real
20139.wav,real
20140.wav,real
20141.wav,real
20142.wav,real
20143.wav,fake
20144.wav,real
20145.wav,real
20146.wav,fake
20147.wav,real
20148.wav,real
20149.wav,fake
20150.wav,fake
20151.wav,fake
20152.wav,fake
20153.wav,fake
20154.wav,fake
20155.wav,fake
20156.wav,real
20157.wav,fake
20158.wav,real
20159.wav,fake
20160.wav,real
20161.wav,fake
20162.wav,real
20163.wav,fake
20164.wav,real
20165.wav,fake
20166.wav,real
20167.wav,real
20168.wav,real
20169.wav,fake
20170.wav,fake
20171.wav,fake
20172.wav,real
20173.wav,fake
20174.wav,fake
20175.wav,real
20176.wav,fake
20177.wav,real
20178.wav,fake
20179.wav,fake
20180.wav,fake
20181.wav,real
20182.wav,real
20183.wav,real
20184.wav,fake
20185.wav,real
20186.wav,real
20187.wav,real
20188.wav,fake
20189.wav,fake
20190.wav,real
20191.wav,fake
20192.wav,real
20193.wav,fake
20194.wav,real
20195.wav,fake
20196.wav,fake
20197.wav,fake
20198.wav,real
20199.wav,real
20200.wav,fake
20201.wav,real
20202.wav,real
20203.wav,real
20204.wav,fake
20205.wav,real
20206.wav,real
20207.wav,real
20208.wav,real
20209.wav,real
20210.wav,real
20211.wav,fake
20212.wav,real
20213.wav,real
20214.wav,real
20215.wav,real
20216.wav,real
20217.wav,fake
20218.wav,real
20219.wav,real
20220.wav,real
20221.wav,real
20222.wav,real
20223.wav,real
20224.wav,real
20225.wav,real
20226.wav,real
20227.wav,real
20228.wav,real
20229.wav,fake
20230.wav,real
20231.wav,fake
20232.wav,real
20233.wav,real
20234.wav,real
20235.wav,real
20236.wav,real
20237.wav,fake
20238.wav,real
20239.wav,real
20240.wav,fake
20241.wav,real
20242.wav,fake
20243.wav,real
20244.wav,real
20245.wav,real
20246.wav,real
20247.wav,real
20248.wav,real
20249.wav,fake
20250.wav,real
20251.wav,real
20252.wav,real
20253.wav,fake
20254.wav,fake
20255.wav,real
20256.wav,real
20257.wav,real
20258.wav,real
20259.wav,real
20260.wav,real
20261.wav,fake
20262.wav,real
20263.wav,real
20264.wav,fake
20265.wav,fake
20266.wav,real
20267.wav,real
20268.wav,real
20269.wav,fake
20270.wav,real
20271.wav,real
20272.wav,real
20273.wav,fake
20274.wav,real
20275.wav,real
20276.wav,fake
20277.wav,real
20278.wav,fake
20279.wav,fake
20280.wav,real
20281.wav,real
20282.wav,real
20283.wav,real
20284.wav,real
20285.wav,real
20286.wav,real
20287.wav,real
20288.wav,real
20289.wav,fake
20290.wav,real
20291.wav,real
20292.wav,real
20293.wav,real
20294.wav,fake
20295.wav,real
20296.wav,real
20297.wav,fake
20298.wav,real
20299.wav,real
20300.wav,real
20301.wav,real
20302.wav,fake
20303.wav,fake
20304.wav,real
20305.wav,fake
20306.wav,fake
20307.wav,real
20308.wav,real
20309.wav,real
20310.wav,real
20311.wav,fake
20312.wav,fake
20313.wav,real
20314.wav,real
20315.wav,real
20316.wav,real
20317.wav,real
20318.wav,fake
20319.wav,fake
20320.wav,fake
20321.wav,real
20322.wav,real
20323.wav,fake
20324.wav,fake
20325.wav,fake
20326.wav,fake
20327.wav,real
20328.wav,real
20329.wav,real
20330.wav,real
20331.wav,real
20332.wav,real
20333.wav,real
20334.wav,fake
20335.wav,fake
20336.wav,fake
20337.wav,real
20338.wav,fake
20339.wav,real
20340.wav,fake
20341.wav,fake
20342.wav,real
20343.wav,fake
20344.wav,real
20345.wav,real
20346.wav,real
20347.wav,real
20348.wav,real
20349.wav,fake
20350.wav,real
20351.wav,real
20352.wav,fake
20353.wav,real
20354.wav,real
20355.wav,fake
20356.wav,real
20357.wav,real
20358.wav,real
20359.wav,real
20360.wav,real
20361.wav,real
20362.wav,fake
20363.wav,real
20364.wav,real
20365.wav,real
20366.wav,fake
20367.wav,fake
20368.wav,fake
20369.wav,real
20370.wav,real
20371.wav,fake
20372.wav,real
20373.wav,fake
20374.wav,real
20375.wav,real
20376.wav,real
20377.wav,real
20378.wav,fake
20379.wav,real
20380.wav,real
20381.wav,real
20382.wav,fake
20383.wav,real
20384.wav,real
20385.wav,fake
20386.wav,fake
20387.wav,fake
20388.wav,real
20389.wav,real
20390.wav,real
20391.wav,real
20392.wav,fake
20393.wav,real
20394.wav,real
20395.wav,real
20396.wav,fake
20397.wav,real
20398.wav,real
20399.wav,fake
20400.wav,real
20401.wav,fake
20402.wav,real
20403.wav,fake
20404.wav,real
20405.wav,fake
20406.wav,real
20407.wav,real
20408.wav,fake
20409.wav,fake
20410.wav,fake
20411.wav,real
20412.wav,real
20413.wav,real
20414.wav,real
20415.wav,fake
20416.wav,real
20417.wav,fake
20418.wav,fake
20419.wav,fake
20420.wav,real
20421.wav,fake
20422.wav,fake
20423.wav,real
20424.wav,real
20425.wav,fake
20426.wav,real
20427.wav,fake
20428.wav,real
20429.wav,fake
20430.wav,fake
20431.wav,real
20432.wav,fake
20433.wav,real
20434.wav,real
20435.wav,real
20436.wav,fake
20437.wav,real
20438.wav,fake
20439.wav,fake
20440.wav,real
20441.wav,real
20442.wav,fake
20443.wav,real
20444.wav,real
20445.wav,real
20446.wav,real
20447.wav,real
20448.wav,fake
20449.wav,real
20450.wav,real
20451.wav,real
20452.wav,fake
20453.wav,fake
20454.wav,real
20455.wav,fake
20456.wav,real
20457.wav,fake
20458.wav,fake
20459.wav,real
20460.wav,real
20461.wav,fake
20462.wav,real
20463.wav,real
20464.wav,fake
20465.wav,real
20466.wav,real
20467.wav,real
20468.wav,real
20469.wav,real
20470.wav,real
20471.wav,real
20472.wav,fake
20473.wav,fake
20474.wav,fake
20475.wav,real
20476.wav,real
20477.wav,fake
20478.wav,real
20479.wav,real
20480.wav,real
20481.wav,real
20482.wav,fake
20483.wav,fake
20484.wav,real
20485.wav,fake
20486.wav,real
20487.wav,real
20488.wav,real
20489.wav,fake
20490.wav,real
20491.wav,fake
20492.wav,real
20493.wav,real
20494.wav,real
20495.wav,real
20496.wav,real
20497.wav,fake
20498.wav,real
20499.wav,real
20500.wav,fake
20501.wav,fake
20502.wav,real
20503.wav,real
20504.wav,fake
20505.wav,fake
20506.wav,real
20507.wav,real
20508.wav,real
20509.wav,real
20510.wav,real
20511.wav,fake
20512.wav,fake
20513.wav,real
20514.wav,fake
20515.wav,real
20516.wav,fake
20517.wav,real
20518.wav,real
20519.wav,fake
20520.wav,real
20521.wav,real
20522.wav,fake
20523.wav,real
20524.wav,fake
20525.wav,real
20526.wav,real
20527.wav,real
20528.wav,real
20529.wav,real
20530.wav,real
20531.wav,real
20532.wav,real
20533.wav,fake
20534.wav,fake
20535.wav,real
20536.wav,real
20537.wav,fake
20538.wav,real
20539.wav,fake
20540.wav,real
20541.wav,fake
20542.wav,real
20543.wav,real
20544.wav,real
20545.wav,real
20546.wav,real
20547.wav,real
20548.wav,real
20549.wav,real
20550.wav,fake
20551.wav,real
20552.wav,real
20553.wav,real
20554.wav,real
20555.wav,real
20556.wav,real
20557.wav,real
20558.wav,fake
20559.wav,fake
20560.wav,real
20561.wav,fake
20562.wav,fake
20563.wav,real
20564.wav,real
20565.wav,fake
20566.wav,fake
20567.wav,fake
20568.wav,fake
20569.wav,real
20570.wav,fake
20571.wav,fake
20572.wav,real
20573.wav,fake
20574.wav,real
20575.wav,fake
20576.wav,fake
20577.wav,fake
20578.wav,fake
20579.wav,fake
20580.wav,fake
20581.wav,fake
20582.wav,fake
20583.wav,real
20584.wav,real
20585.wav,fake
20586.wav,fake
20587.wav,real
20588.wav,fake
20589.wav,real
20590.wav,real
20591.wav,real
20592.wav,real
20593.wav,real
20594.wav,real
20595.wav,fake
20596.wav,fake
20597.wav,real
20598.wav,real
20599.wav,fake
20600.wav,fake
20601.wav,fake
20602.wav,fake
20603.wav,fake
20604.wav,fake
20605.wav,real
20606.wav,fake
20607.wav,real
20608.wav,real
20609.wav,fake
20610.wav,real
20611.wav,real
20612.wav,real
20613.wav,real
20614.wav,real
20615.wav,real
20616.wav,fake
20617.wav,fake
20618.wav,real
20619.wav,real
20620.wav,real
20621.wav,real
20622.wav,real
20623.wav,fake
20624.wav,fake
20625.wav,fake
20626.wav,real
20627.wav,real
20628.wav,real
20629.wav,real
20630.wav,fake
20631.wav,fake
20632.wav,real
20633.wav,fake
20634.wav,real
20635.wav,real
20636.wav,fake
20637.wav,real
20638.wav,real
20639.wav,fake
20640.wav,fake
20641.wav,fake
20642.wav,fake
20643.wav,fake
20644.wav,fake
20645.wav,fake
20646.wav,real
20647.wav,real
20648.wav,real
20649.wav,real
20650.wav,real
20651.wav,fake
20652.wav,fake
20653.wav,real
20654.wav,real
20655.wav,fake
20656.wav,real
20657.wav,real
20658.wav,real
20659.wav,fake
20660.wav,real
20661.wav,fake
20662.wav,fake
20663.wav,real
20664.wav,real
20665.wav,real
20666.wav,real
20667.wav,real
20668.wav,real
20669.wav,real
20670.wav,real
20671.wav,fake
20672.wav,real
20673.wav,real
20674.wav,fake
20675.wav,real
20676.wav,real
20677.wav,fake
20678.wav,real
20679.wav,fake
20680.wav,real
20681.wav,real
20682.wav,real
20683.wav,real
20684.wav,real
20685.wav,fake
20686.wav,real
20687.wav,real
20688.wav,real
20689.wav,fake
20690.wav,real
20691.wav,fake
20692.wav,real
20693.wav,fake
20694.wav,fake
20695.wav,fake
20696.wav,real
20697.wav,real
20698.wav,real
20699.wav,fake
20700.wav,real
20701.wav,real
20702.wav,real
20703.wav,real
20704.wav,real
20705.wav,real
20706.wav,real
20707.wav,real
20708.wav,real
20709.wav,real
20710.wav,real
20711.wav,fake
20712.wav,real
20713.wav,real
20714.wav,real
20715.wav,fake
20716.wav,fake
20717.wav,real
20718.wav,fake
20719.wav,real
20720.wav,fake
20721.wav,real
20722.wav,real
20723.wav,fake
20724.wav,real
20725.wav,real
20726.wav,real
20727.wav,fake
20728.wav,real
20729.wav,fake
20730.wav,real
20731.wav,real
20732.wav,fake
20733.wav,real
20734.wav,real
20735.wav,fake
20736.wav,fake
20737.wav,real
20738.wav,real
20739.wav,fake
20740.wav,real
20741.wav,real
20742.wav,fake
20743.wav,real
20744.wav,real
20745.wav,real
20746.wav,real
20747.wav,real
20748.wav,fake
20749.wav,fake
20750.wav,real
20751.wav,real
20752.wav,real
20753.wav,fake
20754.wav,real
20755.wav,fake
20756.wav,real
20757.wav,real
20758.wav,fake
20759.wav,fake
20760.wav,real
20761.wav,real
20762.wav,real
20763.wav,real
20764.wav,fake
20765.wav,real
20766.wav,real
20767.wav,real
20768.wav,real
20769.wav,real
20770.wav,real
20771.wav,fake
20772.wav,real
20773.wav,fake
20774.wav,real
20775.wav,fake
20776.wav,real
20777.wav,fake
20778.wav,fake
20779.wav,fake
20780.wav,real
20781.wav,fake
20782.wav,fake
20783.wav,real
20784.wav,fake
20785.wav,real
20786.wav,fake
20787.wav,real
20788.wav,real
20789.wav,fake
20790.wav,fake
20791.wav,real
20792.wav,real
20793.wav,real
20794.wav,fake
20795.wav,fake
20796.wav,fake
20797.wav,fake
20798.wav,fake
20799.wav,real
20800.wav,fake
20801.wav,fake
20802.wav,real
20803.wav,real
20804.wav,fake
20805.wav,real
20806.wav,real
20807.wav,real
20808.wav,fake
20809.wav,real
20810.wav,real
20811.wav,real
20812.wav,fake
20813.wav,real
20814.wav,real
20815.wav,real
20816.wav,real
20817.wav,fake
20818.wav,fake
20819.wav,fake
20820.wav,real
20821.wav,real
20822.wav,real
20823.wav,fake
20824.wav,real
20825.wav,real
20826.wav,real
20827.wav,fake
20828.wav,real
20829.wav,fake
20830.wav,real
20831.wav,real
20832.wav,real
20833.wav,fake
20834.wav,real
20835.wav,real
20836.wav,fake
20837.wav,real
20838.wav,real
20839.wav,real
20840.wav,real
20841.wav,real
20842.wav,real
20843.wav,fake
20844.wav,fake
20845.wav,real
20846.wav,real
20847.wav,real
20848.wav,fake
20849.wav,fake
20850.wav,real
20851.wav,real
20852.wav,fake
20853.wav,real
20854.wav,fake
20855.wav,fake
20856.wav,real
20857.wav,real
20858.wav,real
20859.wav,real
20860.wav,real
20861.wav,real
20862.wav,real
20863.wav,fake
20864.wav,real
20865.wav,fake
20866.wav,fake
20867.wav,real
20868.wav,real
20869.wav,real
20870.wav,fake
20871.wav,real
20872.wav,real
20873.wav,real
20874.wav,fake
20875.wav,real
